STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER4_NAME;FAHRER4_VORNAME;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
99;De P;4;De Phillippi;Connor;Eng;Philipp;Farfus;Augusto;Yelloly;Nick;USA ;ROWE RACING;PRO                                                         ;BMW M4 GT3;4;13:35:09.226;13:35:09.226;8:24.097;504,097;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.334;N;216;;43.852;N;237;;1:04.970;N;224;;10.339;N;268;;1:47.127;N;205;;35.643;N;239;;2:30.975;N;232;;20.174;J;263;;29.683;N;;;;N;;N;;N;8:17.416;8;N;0;;            ;;4;0;0;0;0;1;4;8:17.416
100;Walk;1;Walkenhorst;Henry;von Bohlen;Friedrich;Breuer;Jörg;Ziegler;Andreas;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;1;12:50:56.742;12:50:56.742;9:00.608;540,608;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.299;N;210;;44.004;J;230;;1:06.889;N;209;;10.841;N;258;;1:51.929;J;199;;37.231;N;238;;2:55.990;N;211;;21.129;N;256;;30.296;J;;;;N;;N;;N;8:39.932;39;N;0;;            ;;1;0;0;0;0;1;1;8:39.932
100;Walk;3;Walkenhorst;Henry;von Bohlen;Friedrich;Breuer;Jörg;Ziegler;Andreas;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;2;13:05:44.887;13:05:44.887;8:51.637;531,637;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;46.500;N;208;;45.828;N;229;;1:09.031;N;209;;10.938;N;254;;1:53.516;N;198;;37.262;N;238;;2:37.230;N;225;;20.782;N;256;;30.550;N;;;;N;;N;;N;8:39.932;39;N;0;;            ;;2;0;0;0;0;1;2;8:39.932
100;Walk;3;Walkenhorst;Henry;von Bohlen;Friedrich;Breuer;Jörg;Ziegler;Andreas;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;3;13:14:42.572;13:14:42.572;8:57.685;537,685;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.895;J;209;;45.155;N;232;;1:08.203;N;192;;19.114;N;115;;1:58.499;N;199;;37.031;N;237;;2:36.552;J;224;;20.779;J;257;;30.457;N;;;;N;;N;;N;8:39.932;39;N;0;;            ;;3;0;0;0;0;1;3;8:39.932
100;Walk;4;Walkenhorst;Henry;von Bohlen;Friedrich;Breuer;Jörg;Ziegler;Andreas;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;4;13:30:20.544;13:30:20.544;8:50.206;530,206;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.945;N;211;;44.987;N;230;;1:08.742;N;201;;11.791;N;248;;1:53.409;N;198;;37.130;N;237;;2:37.071;N;225;;20.860;N;255;;32.271;N;;;;N;;N;;N;8:39.932;39;N;0;;            ;;4;0;0;0;0;1;4;8:39.932
100;Walk;4;Walkenhorst;Henry;von Bohlen;Friedrich;Breuer;Jörg;Ziegler;Andreas;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;5;13:39:05.434;13:39:05.434;8:44.890;524,890;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.685;N;210;;44.747;N;231;;1:06.795;J;213;;10.696;J;261;;1:53.729;N;199;;36.986;J;238;;2:36.894;N;225;;20.848;N;256;;30.510;N;;;;N;;N;;N;8:39.932;39;N;0;;            ;;5;0;0;0;0;1;5;8:39.932
101;Krog;1;Krognes;Christian;Soucek;Andy;Trogen;Sami-Matti;Müller;Jörg;Norw;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;1;13:07:22.748;13:07:22.748;8:22.553;502,553;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;46.448;N;213;;42.958;N;234;;1:04.005;N;197;;11.120;N;256;;1:45.789;J;203;;35.644;N;243;;2:26.901;N;230;;20.619;N;258;;29.069;N;;;;N;;N;;N;8:14.009;2;N;0;;            ;;1;0;0;0;0;1;1;8:14.009
101;Krog;1;Krognes;Christian;Soucek;Andy;Trogen;Sami-Matti;Müller;Jörg;Norw;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;2;13:15:57.356;13:15:57.356;8:34.608;514,608;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.243;J;213;;42.736;J;234;;1:04.836;N;195;;18.628;N;118;;1:52.291;N;203;;35.571;N;242;;2:28.501;N;233;;20.174;J;266;;30.628;N;;;;N;;N;;N;8:14.009;2;N;0;;            ;;2;0;0;0;0;1;2;8:14.009
101;Krog;1;Krognes;Christian;Soucek;Andy;Trogen;Sami-Matti;Müller;Jörg;Norw;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;3;13:37:26.984;13:37:26.984;8:15.936;495,936;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.788;N;215;;43.086;N;234;;1:03.255;J;231;;10.231;J;268;;1:46.699;N;204;;35.419;J;244;;2:26.636;J;232;;20.296;N;263;;28.526;J;;;;N;;N;;N;8:14.009;2;N;0;;            ;;3;0;0;0;0;2;1;8:14.009
102;Müll;1;Müller;Jörg;von Bohlen;Mario;Tuck;Ben;Schmidt-Staade;Jörn;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;1;13:03:59.885;13:03:59.885;8:31.765;511,765;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.398;N;111;;43.900;J;232;;1:06.468;N;211;;10.753;N;261;;1:49.219;N;201;;36.228;N;239;;2:31.880;N;227;;20.561;J;261;;29.358;J;;;;N;;N;;N;8:27.699;31;N;0;;            ;;1;0;0;0;0;1;1;8:27.699
102;Müll;1;Müller;Jörg;von Bohlen;Mario;Tuck;Ben;Schmidt-Staade;Jörn;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;2;13:18:18.780;13:18:18.780;8:30.938;510,938;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.924;J;211;;44.443;N;231;;1:05.223;J;220;;10.557;J;264;;1:48.743;J;202;;36.194;J;239;;2:31.239;J;228;;20.649;N;259;;31.966;N;;;;N;;N;;N;8:27.699;31;N;0;;            ;;2;0;0;0;0;1;2;8:27.699
109;Caba;1;Caba;Ralph;Sprungmann;Oliver;Mohr;Michael;;;Deut;;PRO-AM                                                      ;Ford Mustang GT;1;12:47:06.190;12:47:06.190;10:38.668;638,668;N;AT                                                          ;0000AT                                                          ;;AT      ;50.866;N;180;;52.943;N;213;;1:24.048;N;169;;12.926;N;227;;2:19.870;N;173;;44.550;N;194;;3:16.041;N;187;;22.087;N;252;;35.337;N;;;;N;;N;;N;9:54.796;108;N;0;;            ;;1;0;0;0;0;1;1;9:54.796
109;Caba;1;Caba;Ralph;Sprungmann;Oliver;Mohr;Michael;;;Deut;;PRO-AM                                                      ;Ford Mustang GT;2;12:57:21.855;12:57:21.855;10:15.665;615,665;N;AT                                                          ;0000AT                                                          ;;AT      ;49.660;N;180;;51.918;N;214;;1:20.638;N;175;;12.425;N;233;;2:14.515;N;179;;42.766;N;211;;3:06.950;N;190;;21.974;N;251;;34.819;N;;;;N;;N;;N;9:54.796;108;N;0;;            ;;2;0;0;0;0;1;2;9:54.796
109;Caba;3;Caba;Ralph;Sprungmann;Oliver;Mohr;Michael;;;Deut;;PRO-AM                                                      ;Ford Mustang GT;3;13:16:00.791;13:16:00.791;10:40.926;640,926;N;AT                                                          ;0000AT                                                          ;;AT      ;54.297;N;182;;53.908;N;213;;1:21.867;N;112;;24.804;N;98;;2:19.285;N;178;;42.088;N;199;;3:08.312;N;193;;21.458;J;267;;34.907;N;;;;N;;N;;N;9:54.796;108;N;0;;            ;;3;0;0;0;0;1;3;9:54.796
109;Caba;3;Caba;Ralph;Sprungmann;Oliver;Mohr;Michael;;;Deut;;PRO-AM                                                      ;Ford Mustang GT;4;13:26:17.326;13:26:17.326;10:16.535;616,535;N;AT                                                          ;0000AT                                                          ;;AT      ;48.169;J;180;;51.437;J;201;;1:17.818;N;180;;11.790;N;250;;2:16.613;N;181;;43.958;N;184;;3:11.092;N;169;;22.600;N;261;;33.058;N;;;;N;;N;;N;9:54.796;108;N;0;;            ;;4;0;0;0;0;1;4;9:54.796
109;Caba;3;Caba;Ralph;Sprungmann;Oliver;Mohr;Michael;;;Deut;;PRO-AM                                                      ;Ford Mustang GT;5;13:44:10.299;13:44:10.299;10:14.206;614,206;J;AT                                                          ;0000AT                                                          ;;AT      ;50.457;N;177;;1:08.399;N;168;;1:17.284;J;184;;11.723;J;251;;2:10.160;J;171;;41.111;J;226;;3:01.106;J;197;;21.618;N;263;;32.348;J;;;;N;;N;;N;9:54.796;108;N;0;;            ;;5;0;0;0;0;1;5;9:54.796
112;Krum;4;Krumscheid;Uwe;Brink;Danny;Dralle;Jens;Fischer;Markus;Deut;Bulldog Racing;PRO-AM                                                      ;MINI John Cooper Works;1;13:14:51.776;13:14:51.776;10:47.146;647,146;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;51.542;J;171;;54.133;J;181;;1:22.395;N;169;;19.822;N;102;;2:18.925;N;155;;47.369;J;176;;3:07.063;J;176;;26.678;J;195;;39.219;J;;;;N;;N;;N;10:36.186;125;N;0;;            ;;1;0;0;0;0;1;1;10:36.186
112;Krum;4;Krumscheid;Uwe;Brink;Danny;Dralle;Jens;Fischer;Markus;Deut;Bulldog Racing;PRO-AM                                                      ;MINI John Cooper Works;2;13:35:43.010;13:35:43.010;10:43.520;643,520;J;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;52.604;N;166;;55.015;N;175;;1:22.243;J;172;;13.552;J;207;;2:14.387;J;152;;48.436;N;170;;3:09.450;N;172;;27.442;N;189;;40.391;N;;;;N;;N;;N;10:36.186;125;N;0;;            ;;2;0;0;0;0;1;2;10:36.186
113;Stan;1;Stanco;Luigi;Stanco;Armando;Stanco;Dario;;;Schw;Autorama Ag;PRO-AM                                                      ;Seat  Leon;1;12:46:46.886;12:46:46.886;9:43.800;583,800;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;47.120;N;183;;49.377;N;212;;1:17.165;N;174;;12.476;N;236;;2:05.024;N;181;;40.342;N;220;;2:56.354;N;204;;22.567;N;237;;33.375;N;;;;N;;N;;N;9:31.869;83;N;0;;            ;;1;0;0;0;0;1;1;9:31.869
113;Stan;1;Stanco;Luigi;Stanco;Armando;Stanco;Dario;;;Schw;Autorama Ag;PRO-AM                                                      ;Seat  Leon;2;12:56:22.095;12:56:22.095;9:35.209;575,209;J;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;46.101;J;194;;49.655;N;210;;1:13.837;N;179;;12.279;N;238;;2:03.005;N;180;;41.029;N;219;;2:53.223;N;202;;22.956;N;233;;33.124;N;;;;N;;N;;N;9:31.869;83;N;0;;            ;;2;0;0;0;0;1;2;9:31.869
113;Stan;2;Stanco;Luigi;Stanco;Armando;Stanco;Dario;;;Schw;Autorama Ag;PRO-AM                                                      ;Seat  Leon;3;13:13:21.490;13:13:21.490;9:54.408;594,408;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;48.391;N;173;;50.623;N;214;;1:16.138;N;158;;19.316;N;122;;2:08.716;N;183;;41.870;N;213;;2:53.469;N;201;;22.647;N;237;;33.238;N;;;;N;;N;;N;9:31.869;83;N;0;;            ;;3;0;0;0;0;1;3;9:31.869
113;Stan;2;Stanco;Luigi;Stanco;Armando;Stanco;Dario;;;Schw;Autorama Ag;PRO-AM                                                      ;Seat  Leon;4;13:23:10.930;13:23:10.930;9:49.440;589,440;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;46.557;N;193;;49.049;J;214;;1:17.585;N;187;;11.927;N;244;;2:10.226;N;158;;42.100;N;217;;2:56.007;N;202;;22.791;N;235;;33.198;N;;;;N;;N;;N;9:31.869;83;N;0;;            ;;4;0;0;0;0;1;4;9:31.869
113;Stan;3;Stanco;Luigi;Stanco;Armando;Stanco;Dario;;;Schw;Autorama Ag;PRO-AM                                                      ;Seat  Leon;5;13:41:17.789;13:41:17.789;9:42.459;582,459;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;48.009;N;188;;53.911;N;186;;1:15.167;N;187;;11.925;J;239;;2:02.826;J;183;;40.552;N;213;;2:54.667;N;205;;22.517;J;236;;32.885;J;;;;N;;N;;N;9:31.869;83;N;0;;            ;;5;0;0;0;0;1;5;9:31.869
113;Stan;3;Stanco;Luigi;Stanco;Armando;Stanco;Dario;;;Schw;Autorama Ag;PRO-AM                                                      ;Seat  Leon;6;13:50:56.610;13:50:56.610;9:38.821;578,821;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;47.160;N;171;;53.847;N;186;;1:13.808;J;183;;12.024;N;239;;2:03.547;N;184;;39.757;J;219;;2:53.001;J;206;;22.748;N;234;;32.929;N;;;;N;;N;;N;9:31.869;83;N;0;;            ;;6;0;0;0;0;1;6;9:31.869
114;van ;4;van Dam;Carlo;Schrick;Tim;Lasee;Marcel;Sasaki;Kota;Nied;SUBARU TECNICA INTERNATIONAL;PRO                                                         ;SUBARU  WRX STI;1;12:56:32.349;12:56:32.349;9:19.466;559,466;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;45.608;N;196;;48.399;N;210;;1:10.302;N;199;;11.501;J;244;;1:57.980;N;182;;39.938;N;220;;2:51.224;N;203;;22.476;N;239;;32.038;N;;;;N;;N;;N;9:07.134;66;N;0;;            ;;1;0;0;0;0;1;1;9:07.134
114;van ;4;van Dam;Carlo;Schrick;Tim;Lasee;Marcel;Sasaki;Kota;Nied;SUBARU TECNICA INTERNATIONAL;PRO                                                         ;SUBARU  WRX STI;2;13:05:53.368;13:05:53.368;9:21.019;561,019;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;44.442;J;185;;51.838;N;213;;1:10.777;N;198;;13.123;N;182;;1:59.478;N;185;;39.840;N;220;;2:46.788;N;206;;22.427;N;239;;32.306;N;;;;N;;N;;N;9:07.134;66;N;0;;            ;;2;0;0;0;0;1;2;9:07.134
114;van ;3;van Dam;Carlo;Schrick;Tim;Lasee;Marcel;Sasaki;Kota;Nied;SUBARU TECNICA INTERNATIONAL;PRO                                                         ;SUBARU  WRX STI;3;13:24:40.366;13:24:40.366;9:15.952;555,952;J;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;45.153;N;195;;47.228;J;214;;1:12.621;N;170;;12.396;N;235;;1:58.389;N;185;;39.556;J;220;;2:46.402;N;207;;22.352;N;242;;31.855;N;;;;N;;N;;N;9:07.134;66;N;0;;            ;;3;0;0;0;0;2;1;9:07.134
114;van ;3;van Dam;Carlo;Schrick;Tim;Lasee;Marcel;Sasaki;Kota;Nied;SUBARU TECNICA INTERNATIONAL;PRO                                                         ;SUBARU  WRX STI;4;13:34:01.124;13:34:01.124;9:20.758;560,758;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;54.462;N;197;;47.752;N;213;;1:10.271;J;198;;11.534;N;243;;1:57.873;N;184;;39.910;N;220;;2:44.803;N;206;;22.242;J;243;;31.911;N;;;;N;;N;;N;9:07.134;66;N;0;;            ;;4;0;0;0;0;2;2;9:07.134
114;van ;1;van Dam;Carlo;Schrick;Tim;Lasee;Marcel;Sasaki;Kota;Nied;SUBARU TECNICA INTERNATIONAL;PRO                                                         ;SUBARU  WRX STI;5;13:50:14.489;13:50:14.489;9:24.604;564,604;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;45.359;N;196;;59.214;N;181;;1:14.470;N;194;;11.626;N;242;;1:57.341;J;185;;39.720;N;220;;2:42.994;J;206;;22.321;N;240;;31.559;J;;;;N;;N;;N;9:07.134;66;N;0;;            ;;5;0;0;0;0;2;3;9:07.134
115;Goro;1;Goroyan;Artur;Speich;Rudi;Meurer;Christian;Hallmanns;Arndt;Arme;MSC Sinzig e.V. im ADAC;PRO-AM                                                      ;VW  Golf 7 TCR - SR;1;12:53:50.932;12:53:50.932;10:09.340;609,340;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;48.890;N;186;;51.072;J;212;;1:18.585;N;179;;12.167;N;239;;2:11.563;N;178;;41.808;N;208;;3:08.324;N;193;;22.966;N;236;;33.965;N;;;;N;;N;;N;9:58.790;98;N;0;;            ;;1;0;0;0;0;1;1;9:58.790
115;Goro;1;Goroyan;Artur;Speich;Rudi;Meurer;Christian;Hallmanns;Arndt;Arme;MSC Sinzig e.V. im ADAC;PRO-AM                                                      ;VW  Golf 7 TCR - SR;2;13:03:50.247;13:03:50.247;9:59.315;599,315;J;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;46.852;J;175;;51.597;N;212;;1:16.289;J;175;;12.144;J;240;;2:09.579;J;178;;41.519;J;189;;3:05.049;J;197;;22.730;J;238;;33.556;J;;;;N;;N;;N;9:58.790;98;N;0;;            ;;2;0;0;0;0;1;2;9:58.790
115;Goro;3;Goroyan;Artur;Speich;Rudi;Meurer;Christian;Hallmanns;Arndt;Arme;MSC Sinzig e.V. im ADAC;PRO-AM                                                      ;VW  Golf 7 TCR - SR;3;13:30:59.351;13:30:59.351;11:35.797;695,797;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;54.790;N;170;;55.785;N;192;;1:28.841;N;146;;14.363;N;204;;2:33.939;N;165;;49.990;N;171;;3:36.132;N;179;;24.056;N;227;;37.901;N;;;;N;;N;;N;9:58.790;98;N;0;;            ;;3;0;0;0;0;1;3;9:58.790
115;Goro;3;Goroyan;Artur;Speich;Rudi;Meurer;Christian;Hallmanns;Arndt;Arme;MSC Sinzig e.V. im ADAC;PRO-AM                                                      ;VW  Golf 7 TCR - SR;4;13:42:09.627;13:42:09.627;11:10.276;670,276;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;51.124;N;163;;53.936;N;203;;1:28.579;N;156;;13.975;N;196;;2:27.790;N;173;;46.698;N;161;;3:24.757;N;177;;24.242;N;228;;39.175;N;;;;N;;N;;N;9:58.790;98;N;0;;            ;;4;0;0;0;0;1;4;9:58.790
116;Kofl;3;Kofler;Reinhard;Siljehaug;Mads;Hofer;Max;Heinemann;Tim;Öste;True Racing;PRO-AM                                                      ;KTM X-Bow GT2;1;13:09:51.337;13:09:51.337;8:25.916;505,916;J;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;41.812;N;216;;42.956;J;236;;1:04.972;N;195;;11.532;N;245;;1:47.705;J;205;;36.070;N;245;;2:31.293;N;225;;20.496;N;261;;29.080;J;;;;N;;N;;N;8:21.079;21;N;0;;            ;;1;0;0;0;0;1;1;8:21.079
116;Kofl;3;Kofler;Reinhard;Siljehaug;Mads;Hofer;Max;Heinemann;Tim;Öste;True Racing;PRO-AM                                                      ;KTM X-Bow GT2;2;13:18:18.161;13:18:18.161;8:26.824;506,824;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;41.073;J;216;;44.567;N;234;;1:03.873;J;222;;10.407;J;264;;1:48.094;N;206;;35.722;N;227;;2:31.641;N;227;;20.321;J;267;;31.126;N;;;;N;;N;;N;8:21.079;21;N;0;;            ;;2;0;0;0;0;1;2;8:21.079
116;Kofl;1;Kofler;Reinhard;Siljehaug;Mads;Hofer;Max;Heinemann;Tim;Öste;True Racing;PRO-AM                                                      ;KTM X-Bow GT2;3;13:49:39.402;13:49:39.402;8:36.370;516,370;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;41.172;N;216;;52.607;N;203;;1:08.204;N;222;;10.427;N;262;;1:48.711;N;205;;35.645;J;244;;2:30.019;J;227;;20.367;N;264;;29.218;N;;;;N;;N;;N;8:21.079;21;N;0;;            ;;3;0;0;0;0;2;1;8:21.079
117;Stuc;4;Stuck;Ferdinand;Stuck;Johannes;Palttala;Markus;Kofler;Reinhard;Deut;True Racing;PRO-AM                                                      ;KTM X-Bow GT2;1;13:20:48.775;13:20:48.775;8:25.617;505,617;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;41.300;N;216;;44.182;N;235;;1:05.037;N;220;;10.546;N;255;;1:49.010;N;205;;35.765;J;243;;2:29.805;J;229;;20.564;N;259;;29.408;N;;;;N;;N;;N;8:22.637;15;N;0;;            ;;1;0;0;0;0;1;1;8:22.637
